language,model,term,layer,proj,cosdiff
es,xlm-roberta-base,mecánico,11,1.0308828353881836,0.005249679088592529
es,xlm-roberta-base,mecánico,12,0.2989788055419922,0.0006969571113586426
es,xlm-roberta-base,cocinero,0,0.4452398717403412,0.08872701227664948
es,xlm-roberta-base,cocinero,1,0.5007060766220093,0.04311728477478027
es,xlm-roberta-base,cocinero,2,-0.6576030254364014,0.011075019836425781
es,xlm-roberta-base,cocinero,3,0.14187490940093994,0.011195003986358643
es,xlm-roberta-base,cocinero,4,1.1371128559112549,0.01981532573699951
es,xlm-roberta-base,cocinero,5,1.0618222951889038,0.013960003852844238
es,xlm-roberta-base,cocinero,6,1.9708278179168701,0.01284170150756836
es,xlm-roberta-base,cocinero,7,2.222662925720215,0.012698829174041748
es,xlm-roberta-base,cocinero,8,1.9047958850860596,0.013968288898468018
es,xlm-roberta-base,cocinero,9,2.898777961730957,0.013414561748504639
es,xlm-roberta-base,cocinero,10,1.181838035583496,0.00805675983428955
es,xlm-roberta-base,cocinero,11,0.8393858671188354,0.003919005393981934
es,xlm-roberta-base,cocinero,12,0.42078036069869995,0.0010714530944824219
es,xlm-roberta-base,minero,0,0.2855674624443054,0.05057564377784729
es,xlm-roberta-base,minero,1,0.4434381425380707,0.03700608015060425
es,xlm-roberta-base,minero,2,-0.8140132427215576,0.007754206657409668
es,xlm-roberta-base,minero,3,-0.18850776553153992,0.006992757320404053
es,xlm-roberta-base,minero,4,0.8882598876953125,0.01612257957458496
es,xlm-roberta-base,minero,5,0.8377221822738647,0.011186301708221436
es,xlm-roberta-base,minero,6,1.8971307277679443,0.01171267032623291
es,xlm-roberta-base,minero,7,2.064037561416626,0.011033236980438232
es,xlm-roberta-base,minero,8,1.8245179653167725,0.012709438800811768
es,xlm-roberta-base,minero,9,2.662073850631714,0.01122349500656128
es,xlm-roberta-base,minero,10,1.1100842952728271,0.007329344749450684
es,xlm-roberta-base,minero,11,0.7083628177642822,0.0028457045555114746
es,xlm-roberta-base,minero,12,0.3004864752292633,0.0007051825523376465
