language,model,term,layer,proj,cosdiff
es,facebook/xlm-v-base,agricultor,7,2.6044259071350098,0.02120894193649292
es,facebook/xlm-v-base,agricultor,8,2.520407199859619,0.017528295516967773
es,facebook/xlm-v-base,agricultor,9,2.3275089263916016,0.01634138822555542
es,facebook/xlm-v-base,agricultor,10,1.5820207595825195,0.010936558246612549
es,facebook/xlm-v-base,agricultor,11,1.202711820602417,0.007870852947235107
es,facebook/xlm-v-base,agricultor,12,3.054842472076416,-4.839897155761719e-05
es,facebook/xlm-v-base,profesor,0,0.5234295725822449,0.0570659339427948
es,facebook/xlm-v-base,profesor,1,1.325986385345459,0.0476033091545105
es,facebook/xlm-v-base,profesor,2,1.6375715732574463,0.03659015893936157
es,facebook/xlm-v-base,profesor,3,2.195650815963745,0.026957929134368896
es,facebook/xlm-v-base,profesor,4,1.9923763275146484,0.033599019050598145
es,facebook/xlm-v-base,profesor,5,1.6281169652938843,0.047027766704559326
es,facebook/xlm-v-base,profesor,6,2.219953775405884,0.023986339569091797
es,facebook/xlm-v-base,profesor,7,2.550117015838623,0.020495355129241943
es,facebook/xlm-v-base,profesor,8,2.437295913696289,0.016626477241516113
es,facebook/xlm-v-base,profesor,9,2.347984790802002,0.016755640506744385
es,facebook/xlm-v-base,profesor,10,2.0603668689727783,0.015421628952026367
es,facebook/xlm-v-base,profesor,11,2.0324583053588867,0.014296293258666992
es,facebook/xlm-v-base,profesor,12,3.2875211238861084,0.0003516077995300293
es,facebook/xlm-v-base,mecánico,0,1.5594236850738525,0.1454671323299408
es,facebook/xlm-v-base,mecánico,1,2.254293918609619,0.08648040890693665
es,facebook/xlm-v-base,mecánico,2,2.0263047218322754,0.0457078218460083
es,facebook/xlm-v-base,mecánico,3,2.262518882751465,0.02840280532836914
es,facebook/xlm-v-base,mecánico,4,1.8266057968139648,0.0303114652633667
es,facebook/xlm-v-base,mecánico,5,1.5656992197036743,0.04303795099258423
es,facebook/xlm-v-base,mecánico,6,2.1656274795532227,0.023736655712127686
es,facebook/xlm-v-base,mecánico,7,2.3792507648468018,0.018967866897583008
es,facebook/xlm-v-base,mecánico,8,2.3516151905059814,0.01626664400100708
es,facebook/xlm-v-base,mecánico,9,2.324984312057495,0.016636013984680176
es,facebook/xlm-v-base,mecánico,10,1.9325566291809082,0.01442486047744751
es,facebook/xlm-v-base,mecánico,11,1.685200572013855,0.011653482913970947
es,facebook/xlm-v-base,mecánico,12,3.2309651374816895,0.0002600550651550293
es,facebook/xlm-v-base,cocinero,0,1.844719409942627,0.15493619441986084
